mLL,ptLL,etmiss,mtw,lep1_pt,lep1_eta,lep1_E,lep1_phi,lep1_ch,lep1_ID,lep2_pt,lep2_eta,lep2_E,lep2_phi,lep2_ch,lep2_ID,lep3_pt,lep3_eta,lep3_E,lep3_phi,lep3_ch,lep3_ID,weight
92.3566,16.4145,36.9544,94.4996,60.4135,1.81324,190.103,1.16454,-1,11,50.2705,0.30621,52.6458,-1.41442,1,11,34.9349,1.2112,63.8497,1.58739,-1,11,1
86.7331,72.4686,70.6141,150.114,80.3793,1.19669,145.139,-1.40464,-1,11,80.0025,-1.6381,213.597,1.95522,1,13,24.4713,0.277892,25.4223,0.643685,1,11,1
90.826,82.5939,95.9253,92.4313,58.0958,-0.636245,70.2567,0.253887,1,11,40.619,-2.02445,156.465,1.43414,-1,11,23.5041,-0.154166,23.7842,0.104428,-1,13,1
87.6679,66.5434,82.5189,93.1253,76.6239,-1.03988,121.923,-2.2274,1,11,48.972,0.487856,54.9164,0.126923,1,13,22.3458,-2.14629,96.8684,1.88182,-1,11,1
97.4686,15.6279,37.2096,55.27,44.6489,1.35753,92.5097,1.62626,-1,13,41.4393,2.42854,236.835,-1.15786,1,13,21.2527,-1.03836,33.777,1.46681,1,11,1
88.077,58.1848,36.7106,51.6155,71.2615,0.746821,92.0752,-0.404892,-1,11,40.7198,0.313043,42.7313,-2.60976,-1,11,30.2927,0.13635,30.5747,1.81519,1,11,1
91.0296,55.3307,43.1498,84.6297,62.3636,-0.410595,67.6949,2.50057,-1,13,56.2236,-1.11664,95.0728,-0.35307,1,11,30.6048,-1.54002,74.6613,0.449282,1,13,1
91.1871,8.79485,35.4035,48.405,34.9315,0.475671,38.9586,2.28433,-1,13,33.2541,1.21258,60.8478,0.131353,-1,11,32.1366,2.13952,138.398,-1.10679,1,13,1
91.611,122.686,59.6753,79.5235,88.0319,-2.22306,411.279,2.07974,1,11,77.5811,-2.44719,451.616,-0.494188,1,13,61.6229,-1.5548,152.375,-1.48552,-1,13,1
91.9786,80.455,34.6332,128.409,125.658,0.0748971,126.01,1.33546,-1,11,100.581,-1.00777,156.127,-1.6651,1,11,21.6186,-0.994042,33.2084,1.14413,-1,11,1
92.1848,57.0346,42.1538,52.4008,50.5206,0.525041,57.6456,2.50644,1,13,30.1158,0.720063,38.2665,-0.588335,1,11,29.9478,2.19242,135.791,0.870742,-1,13,1
91.001,28.1669,43.9937,86.9497,78.6017,-0.585634,92.4703,1.68235,1,13,43.6143,0.616809,52.1773,-1.26156,-1,11,40.1763,-0.418874,43.7527,2.56096,1,11,1
92.3536,57.22,45.2325,70.4154,57.7247,-0.204092,58.9311,1.1707,1,11,50.3978,0.892026,71.8143,-0.561108,1,13,26.0816,-1.80827,81.6848,2.9892,-1,11,1
88.7766,122.039,66.3622,33.795,137.897,-0.924257,201.111,-0.185968,-1,11,123.787,-1.01528,193.258,2.73014,1,11,23.9099,-0.453053,26.406,0.98936,-1,11,1
94.3848,18.406,52.897,76.3102,36.9016,-1.63218,97.9832,-0.943173,1,13,27.7811,0.283539,28.9055,1.69376,-1,13,27.5432,-0.237009,28.3206,-0.233198,1,13,1
92.1324,29.9478,34.7613,59.1076,52.3092,1.74555,154.407,0.607345,-1,13,44.1452,1.55768,109.445,-1.92528,1,13,25.7998,0.130605,26.0204,-2.23153,-1,13,1
82.6409,68.157,96.8734,95.2921,55.9195,-1.17789,99.4096,-0.384611,1,11,41.9726,-0.307766,43.9762,1.23804,-1,11,31.094,0.320255,32.7024,-1.69923,1,13,1
93.3308,131.537,59.2356,60.6687,76.8729,-0.868632,107.744,1.09014,-1,11,57.9007,0.377146,62.0676,0.646453,1,11,21.6781,-1.11258,36.5374,-1.43024,1,11,1
91.2093,27.6893,52.3047,71.7634,47.3131,0.435934,51.8804,-2.088,1,11,43.0627,-1.54855,105.874,-2.7168,-1,11,35.4249,1.53578,86.0865,0.43284,-1,11,1
89.7642,14.9214,40.2131,80.6786,48.9401,0.552254,56.5947,2.78443,-1,13,40.9434,-2.07012,164.837,1.27005,1,13,37.3888,1.21269,68.4199,-0.57843,1,13,1
86.9157,77.9804,31.1678,37.9824,58.1776,1.59575,149.364,2.29604,-1,11,49.3336,1.47701,113.669,-1.45917,-1,13,23.3547,-0.350169,24.8013,1.63852,1,11,1
91.8498,13.8626,80.3979,57.8038,57.2721,1.9457,204.501,0.0468827,-1,11,46.6693,2.229,219.303,-1.26205,-1,13,46.1326,2.31599,236.052,2.1792,1,13,1
94.9442,27.6536,45.2228,77.7258,62.6592,1.97895,231.004,1.52757,1,13,38.131,1.3305,77.1631,-3.09361,1,11,35.0857,2.29753,176.307,-1.65889,-1,13,1
88.6692,14.9776,55.3995,70.8675,45.3973,0.121121,45.7308,-1.90911,-1,13,30.9316,1.31728,61.8806,1.33613,1,13,27.2934,-0.0457557,27.3219,1.86885,1,11,1
94.2271,86.1972,67.5789,78.3502,95.2856,-1.58081,241.296,1.74322,-1,13,47.6525,-0.687589,59.368,-1.99432,-1,13,31.4675,-1.2975,61.8863,-2.51339,1,13,1
88.4447,62.9901,60.9181,72.979,44.2404,-1.35696,91.6177,-2.33414,-1,11,37.679,-0.749134,48.7555,1.7295,-1,11,24.2566,0.782753,32.0749,3.10257,1,11,1
91.9125,17.2744,42.9638,85.5371,51.5071,-0.184554,52.3869,1.36842,-1,13,45.1833,0.563232,52.5415,2.32591,1,11,41.9818,-0.131524,42.3456,-1.46202,1,13,1
91.5377,19.0192,44.9992,86.9742,47.0918,1.66164,128.508,-2.38339,1,11,42.8181,-1.44113,95.5301,-2.33941,-1,13,35.4928,0.63531,42.8998,0.387398,-1,11,1
91.2746,131.107,148.227,60.8486,95.8427,1.81615,302.422,-1.26839,1,11,56.6433,1.18055,100.918,-2.38182,-1,11,20.0283,-0.590582,23.6238,0.449823,1,11,1
91.4049,81.3436,36.7299,63.6749,75.336,-1.71393,215.87,-2.77251,1,11,63.4163,0.90963,91.5122,1.52021,-1,13,54.4255,0.356075,57.9125,-0.103775,1,13,1
95.5312,310.514,314.725,368.566,247.349,-1.17933,440.243,2.92879,-1,13,111.127,-1.92157,387.728,2.51986,-1,13,77.5213,-1.19373,139.634,-2.6502,1,13,1
97.1381,71.6054,63.7394,43.6596,48.5342,-2.3518,257.223,-1.42017,-1,13,33.3906,-0.450375,36.8348,-2.45441,1,13,24.5422,-1.69802,69.2845,2.16714,1,13,1
87.2538,104.484,79.8809,99.7641,103.943,0.166532,105.388,-2.45917,1,11,54.6847,0.388822,58.8709,0.47127,-1,13,21.8597,1.20945,39.8942,2.17277,-1,11,1
86.625,128.015,47.2685,105.48,103.803,-0.948408,154.093,-2.43971,1,11,100.235,0.813224,135.247,0.708831,1,11,36.1548,0.0769377,36.2619,-1.47986,-1,11,1
89.6763,52.606,74.4579,34.2792,63.4533,0.0156937,63.4612,0.809601,1,13,34.8544,-0.405803,37.7639,-1.87992,1,11,27.4378,-1.13031,46.9126,-1.37717,-1,13,1
90.2797,109.567,72.0607,62.6245,99.7217,1.07823,163.527,2.7912,1,11,38.4205,0.555233,44.4965,1.29673,-1,11,20.7386,1.81285,65.2341,0.857439,-1,11,1
94.0097,59.4158,70.1751,112.776,65.6148,-0.917658,95.2357,-2.22189,-1,13,52.005,-0.799789,69.5436,2.67749,-1,11,38.4384,-2.14377,166.222,0.942932,1,11,1
92.1551,17.7259,77.6487,78.8675,80.6839,1.92514,282.472,-2.23505,1,11,46.8165,0.714299,59.2766,-0.891502,1,13,32.503,-0.496093,36.5855,2.51895,-1,13,1
94.8936,153.948,57.7157,38.7926,150.597,-0.34939,159.883,2.65313,-1,13,77.8959,0.635426,94.1581,0.0447344,1,11,28.4605,0.0356401,28.4787,-2.08385,1,13,1
95.4587,31.8898,37.9209,64.2301,35.0566,0.695976,43.8954,-2.31385,1,11,34.5215,-0.530755,39.499,1.20551,-1,11,26.0702,1.67371,71.9465,-3.01227,1,11,1
91.4771,8.86695,35.3282,75.6452,44.9378,0.916172,65.1543,0.174596,1,13,40.8042,-1.87195,135.772,-1.19391,1,13,38.0855,1.8362,122.484,-3.10313,-1,13,1
92.4315,256.988,64.0264,99.4352,199.128,-0.463237,220.878,-2.7526,1,11,133.39,-1.06341,216.192,1.71187,-1,11,71.4554,-0.154039,72.3048,2.80478,-1,11,1
89.9213,109.01,86.2048,53.6342,72.4597,2.16701,320.514,2.53932,-1,11,46,0.915713,66.6721,-2.91751,1,11,24.4756,0.416473,26.6293,0.198744,1,13,1
91.0303,140.318,159.05,97.1219,114.081,-1.33226,231.211,-1.92106,1,11,40.8227,-1.17272,72.2621,2.60443,1,11,27.5335,0.123706,27.7444,-2.26385,-1,11,1
92.1971,33.241,39.2405,66.9619,58.3432,-0.887269,82.8552,2.43094,1,13,38.8926,-1.14405,67.2449,-1.28437,-1,13,32.8379,-0.59483,38.8206,-1.95926,1,11,1
91.8782,30.9697,38.8032,55.9452,61.9408,2.21969,288.431,-3.07806,-1,13,32.3652,1.72193,93.4392,-0.14202,1,13,29.9271,0.928801,43.7908,-2.07851,-1,11,1
83.5588,23.6649,54.8429,91.2996,41.9497,1.05561,67.5747,0.264266,1,11,37.2559,-1.71627,106.989,1.5208,1,13,20.6077,0.275146,21.393,-2.23751,-1,13,1
93.2671,64.926,63.9975,121.294,61.6434,-0.690672,76.94,-2.04768,-1,11,40.797,-1.67478,112.701,-1.03863,1,13,25.9644,0.615998,31.0485,-1.52096,-1,13,1
92.1262,50.6812,40.2758,96.2166,58.3146,0.553893,67.4911,-1.62873,-1,13,40.3779,1.2198,74.3316,1.44432,1,13,31.3621,-0.653969,38.3111,-0.144398,-1,13,1
89.2157,53.0793,70.3955,80.3418,38.3187,-1.03606,60.7914,-2.54868,-1,11,22.955,2.26232,111.441,-2.04045,-1,11,21.0712,1.35151,43.4289,-1.57286,1,11,1
99.1745,48.9473,43.7303,45.8606,79.2792,0.877143,111.783,2.96091,1,11,30.3434,1.17451,53.7917,-0.202211,-1,11,27.9112,0.388791,30.0474,-1.09494,1,11,1
94.0792,21.826,59.9144,67.7321,50.8702,1.29798,100.086,0.276758,-1,13,45.5728,1.40377,98.3502,-2.42146,1,13,22.9773,-2.37223,124.245,0.348222,1,11,1
92.3421,95.7424,46.7932,79.2942,88.0734,-0.223279,90.2779,0.807341,-1,13,38.4846,-0.715249,48.7555,1.07585,-1,11,38.0121,0.493719,42.74,-0.768716,1,13,1
88.4144,39.5908,59.4854,73.7228,55.17,0.0681121,55.2981,1.89121,1,13,52.8427,-1.02284,82.9806,-2.61704,1,11,41.567,-0.0392427,41.5991,-0.453015,-1,13,1
87.2587,58.0344,64.5585,72.1514,58.3189,0.227894,59.8399,0.852319,1,11,46.1904,0.0789372,46.3343,2.83699,-1,11,33.7783,0.383014,36.2864,-2.79211,1,11,1
85.7079,94.4719,69.5699,37.9486,74.2711,1.06453,120.481,1.48021,1,11,32.2353,-0.269013,33.4087,2.53331,-1,11,32.1806,0.501145,36.3068,0.0396839,-1,11,1
84.6423,151.318,119.37,102.619,122.957,-1.21998,226.385,2.73485,-1,11,107.787,-0.0474349,107.908,-1.56816,-1,13,60.419,0.467896,67.1543,-2.51322,1,13,1
89.3708,30.3512,107.628,85.332,56.4792,-0.0123306,56.4834,-2.90902,-1,11,36.0388,0.398704,38.9414,-0.270003,1,11,30.2486,-1.94714,108.159,-2.53545,-1,11,1
91.2342,71.59,73.1195,69.2974,92.068,0.521662,104.882,-1.07001,1,11,30.3833,0.42935,33.2272,0.774704,-1,13,21.3911,-0.0126813,21.3928,2.32911,-1,11,1
93.0996,73.272,96.0315,88.3785,89.0553,-0.528221,101.771,2.54264,1,13,20.6629,1.20247,37.4908,-2.52607,-1,11,20.04,-1.57359,50.413,-1.19008,-1,13,1
91.9973,132.92,125.13,61.9526,89.0751,0.137243,89.9153,-1.95713,-1,11,58.0285,-0.764126,75.8101,-1.04973,1,11,21.5891,-0.145906,21.8196,0.436111,-1,13,1
92.261,45.0778,49.2417,72.5993,40.8975,0.368693,43.7089,-1.98241,1,13,29.2864,-1.50891,69.4516,2.52043,-1,13,28.4723,-0.902681,40.8818,-2.39651,1,11,1
94.8626,293.813,31.7835,79.3661,257.104,0.306272,269.257,-2.10247,1,13,49.5495,0.64143,60.097,1.4596,-1,11,45.7483,-0.240557,47.0785,-2.79326,-1,13,1
87.2904,48.4027,49.8932,62.8846,64.5227,1.10117,107.758,3.12062,1,11,22.0397,2.33847,115.288,-0.646195,-1,11,21.8835,2.23743,103.684,-2.33618,1,13,1
84.0682,41.3792,72.6564,97.9165,39.092,-0.833261,53.4668,-2.69261,-1,11,38.9562,1.24617,73.3271,-2.05815,-1,11,38.564,-0.0245534,38.5756,-0.0426581,1,11,1
91.9003,135.868,105.298,40.6974,111.283,2.37417,602.889,1.19703,-1,13,52.7271,2.40701,295.03,-0.0890751,1,13,25.384,2.27872,125.227,-1.73173,-1,13,1
92.9632,39.5146,51.03,119.271,72.9695,-1.83472,234.344,-0.378485,1,13,49.1747,-0.355249,52.3104,2.03989,1,11,25.3287,-2.07006,101.966,-2.02716,-1,11,1
87.4949,152.449,53.4056,82.9427,128.83,-1.53135,311.811,-2.13806,-1,11,41.4459,-2.1197,175.081,3.05374,1,11,32.2515,-1.17206,57.059,-2.35489,1,11,1
88.012,18.741,95.636,132.918,52.1597,1.51856,124.784,0.088652,1,13,50.7051,0.98035,77.0862,-2.91712,1,13,39.0719,1.11763,66.1225,0.556101,-1,13,1
92.9378,89.2631,30.0454,47.753,122.921,-1.81646,387.978,1.70991,1,11,108.377,-2.02671,418.382,-2.74173,1,13,20.416,-2.1158,85.9178,0.075534,-1,13,1
89.2343,110.053,34.7032,66.9638,70.7168,-0.428973,77.3239,-0.48021,1,13,53.6268,-2.41686,302.985,-2.65836,1,13,42.5162,-1.85751,139.535,0.0106464,-1,13,1
96.5408,43.644,58.9662,73.2147,69.5242,-2.1716,308.906,-0.484785,1,13,28.3325,-1.2859,55.1679,2.33037,-1,13,25.6639,1.56815,64.2392,0.761267,-1,11,1
87.8322,65.3295,46.6016,62.2249,61.5315,-1.08521,101.462,3.12361,-1,11,53.6528,-0.0616495,53.7548,2.68235,-1,11,42.7981,0.971983,64.6576,-1.93357,1,11,1
88.4391,18.9854,45.6643,72.4159,51.5099,-1.59577,132.249,-0.663239,1,13,33.2002,-0.846433,45.8207,2.35689,-1,13,31.5128,-2.30567,159.622,-1.31182,1,11,1
81.3864,40.1915,56.6652,66.6643,33.8407,-0.268534,35.0684,-2.95769,-1,13,33.313,-1.1588,58.2971,-2.67707,1,11,27.0289,1.64986,72.9556,1.61187,1,13,1
92.011,14.2249,52.2075,102.44,50.3549,-0.159411,50.9961,-1.00184,1,11,50.1543,0.129364,50.5746,-2.65004,1,13,41.5323,-0.223389,42.573,0.740094,-1,13,1
86.172,194.154,56.4233,45.5999,172.565,0.916679,250.29,0.411738,1,11,35.536,-1.07821,58.2722,2.88348,-1,13,35.4491,0.373227,37.9469,-0.583382,-1,11,1
91.3008,55.1459,63.5974,84.1399,75.7324,2.43625,436.125,0.812612,-1,13,35.6298,0.346593,37.7914,2.38475,-1,11,20.9724,1.35984,43.542,-2.16537,1,13,1
90.4072,97.0572,86.7935,83.5632,111.762,1.10611,187.392,-1.84991,-1,13,28.2338,0.348364,29.9646,-2.7158,-1,13,20.5923,0.924808,30.0443,2.00034,1,13,1
93.0039,94.2644,72.1014,82.414,60.9202,-0.0274873,60.9432,-1.02057,-1,11,51.1863,-1.21808,94.0928,0.128211,1,11,37.418,2.16615,165.373,1.71775,1,11,1
90.1176,32.1065,65.5982,74.1875,53.1267,0.345461,56.3286,-3.07334,1,13,36.8536,-0.373204,39.4502,0.704419,-1,13,21.0115,1.06863,34.195,2.52988,1,13,1
89.4683,62.0059,74.759,74.0479,61.3814,1.9033,210.449,1.74228,-1,11,31.1771,0.672789,38.5034,-2.7341,1,11,26.4742,1.27499,51.0698,-1.9357,1,11,1
91.1308,78.2112,98.2019,79.9572,65.1017,-0.998661,100.355,1.11698,-1,11,43.6471,-0.0760054,43.7732,-0.458443,1,11,33.1236,0.650959,40.393,2.94096,1,11,1
90.6638,86.2222,95.2696,81.2194,57.6499,-0.465917,64.0212,2.48689,1,11,39.0663,-1.9874,145.201,-2.83664,-1,11,30.7676,-0.206154,31.4237,1.08126,-1,11,1
88.9707,42.1514,61.14,96.2289,46.9271,2.1177,197.853,2.78807,-1,13,43.7918,-0.929007,64.0881,-0.0965158,-1,13,34.1893,0.818234,46.2874,0.6973,1,13,1
91.8082,25.2751,84.255,95.8985,47.0801,-0.698787,59.0503,0.290483,1,13,27.9674,0.523004,31.8806,0.097684,-1,13,25.8024,-2.28537,128.123,3.03814,-1,13,1
91.8286,116.861,60.4394,78.6604,116.971,0.302892,122.377,2.64346,-1,11,29.3524,-2.32895,152.111,0.893694,-1,13,28.8495,-0.186775,29.3542,-1.94146,1,11,1
92.1517,55.179,78.5775,72.1112,74.8397,1.5475,183.824,0.261843,-1,11,37.5412,2.05668,149.186,2.68405,-1,13,20.6823,0.368595,22.1033,-2.61029,1,11,1
89.4401,62.8817,55.1265,68.6682,66.2056,0.449267,73.0002,0.834993,-1,11,43.0325,0.534445,49.3259,2.81763,1,11,32.9811,-0.298831,34.4648,-3.02844,1,13,1
93.5471,382.137,138.687,92.6917,341.156,-0.0301161,341.311,1.65895,-1,11,51.6297,0.138038,52.1224,0.960371,1,11,42.6352,-0.700525,53.5314,-2.30297,1,13,1
93.3731,61.7805,128.899,94.6388,38.0993,-0.992966,58.4769,-1.78328,-1,13,37.5864,-0.224117,38.5344,-2.68414,1,13,31.3127,-2.36415,167.978,-1.76286,-1,13,1
86.7575,59.7228,34.2662,50.812,58.0251,1.42177,127.241,-0.91278,-1,13,51.9328,-0.167729,52.6651,2.53712,1,13,42.1966,2.06523,169.08,0.986687,1,13,1
83.0806,45.99,56.173,62.1877,38.7632,-0.845548,53.4657,-2.19557,1,11,24.2749,1.13153,41.5456,-0.637111,-1,11,21.9868,-2.29545,110.259,-0.432301,1,11,1
94.5925,62.9496,30.5798,64.5375,81.9447,-0.670064,101.039,1.6238,1,13,34.8347,-1.34912,71.646,-1.57091,1,11,22.1112,0.356402,23.5307,-1.98146,-1,13,1
89.7267,29.2037,77.3371,82.7046,29.0824,-1.79914,90.2992,-1.74664,-1,11,27.7962,0.386902,29.9027,2.47247,1,11,25.2346,-2.0845,103.02,2.30881,1,11,1
81.9532,58.3399,41.8735,69.6342,52.9067,-0.0758232,53.0589,-1.24377,-1,11,37.8851,-1.91865,131.813,-2.94577,1,13,35.8603,-1.11507,60.5623,0.507612,1,11,1
86.6758,40.565,69.9405,93.0228,57.358,0.644981,69.7078,-2.45927,1,11,50.4042,-0.99346,77.3921,-0.413544,1,13,37.7011,-1.82617,120.099,-2.63976,-1,13,1
84.6759,26.6009,55.6165,125.627,79.6413,-2.29971,401.058,2.83367,1,13,55.1502,0.461241,61.1214,0.531935,1,11,33.0112,0.221446,33.8239,-2.2623,-1,11,1
88.3396,76.362,36.9094,80.6006,68.7594,1.55084,169.406,1.89429,1,11,62.8876,1.06287,101.882,-1.64701,-1,11,26.5884,-0.580626,31.1975,-2.86059,1,11,1
89.589,31.4035,37.9879,60.7258,60.117,-0.633865,72.604,-3.09181,-1,13,51.9768,1.45099,116.991,0.238068,1,13,34.816,-0.638726,42.1628,-0.359674,1,13,1
91.6226,51.0671,35.1627,79.1263,57.6331,2.0025,217.349,0.409525,1,13,53.1086,1.61431,138.705,-2.82552,-1,13,28.8243,0.0917494,28.9459,1.53906,1,13,1
89.2564,151.224,57.7284,64.8538,135.669,0.147426,137.146,2.16436,1,13,109.388,0.996214,168.308,-0.540909,1,11,37.3655,-0.269562,38.7314,-2.85528,-1,13,1
85.1604,21.7553,40.6142,66.185,53.803,2.4806,323.682,1.02312,1,13,34.007,2.39032,187.184,-1.90714,-1,13,29.8045,1.38773,63.4148,-0.730652,1,13,1
89.1139,179.896,66.3942,88.2944,141.078,0.405691,152.847,-0.21181,1,11,52.8549,0.998054,81.4386,0.653847,-1,11,39.5851,1.75287,117.656,1.06287,1,11,1
90.9498,19.1513,72.9701,65.8497,40.175,-0.904283,57.7515,2.84762,1,13,36.1369,0.394894,38.9915,-0.790374,-1,13,29.58,2.416,166.983,1.83484,1,13,1
89.8354,137.838,101.777,69.8478,95.6469,1.3505,196.958,0.66006,1,11,50.9702,1.95895,184.33,-2.00205,1,11,48.1602,0.231998,49.4621,0.0463346,-1,11,1
87.6865,20.7523,64.58,90.0241,45.6301,1.52654,109.957,-3.09695,1,13,37.3893,0.976929,56.6962,-1.91043,1,11,34.7669,0.544794,40.0553,-0.403026,-1,13,1
93.342,263.707,45.3269,80.4103,227.392,-1.23704,424.728,1.43933,1,11,174.879,-1.98234,646.83,-1.51305,-1,11,42.3518,-1.97536,155.598,0.852704,-1,11,1
90.7581,57.129,58.3041,55.5192,64.7387,0.481964,72.4046,-2.32459,1,13,42.4167,0.563834,49.3397,1.86828,-1,13,25.0467,-0.497116,28.206,0.665931,1,13,1
92.8065,99.0684,124.302,76.6574,58.2741,-2.38916,320.392,-2.0861,1,11,40.8519,-0.697402,51.1957,-2.01684,-1,11,23.4026,-1.45431,52.8324,2.48983,1,13,1
93.8543,69.9084,36.3469,47.9794,57.5354,-1.33737,117.129,0.442701,1,11,30.3434,-0.79786,40.5248,-2.62205,1,13,20.8641,0.762669,27.2319,-0.632583,-1,11,1
86.8603,72.0782,82.0892,78.3686,64.0187,-0.627852,77.0568,-0.869202,1,13,48.1198,-0.858694,66.9778,0.900704,-1,13,38.4211,0.317535,40.3744,0.484086,-1,11,1
90.7408,35.5627,118.091,145.4,57.0201,0.124813,57.4648,0.857669,-1,11,47.5065,0.198035,48.4412,-1.73356,1,13,22.6394,1.561,56.2985,-2.53768,1,11,1
94.4755,48.4704,61.5669,90.9044,72.5697,0.926427,106.004,0.498593,-1,13,33.7721,1.46521,76.9918,1.07926,-1,13,24.275,1.92223,84.7495,-2.74127,1,13,1
85.4266,6.68431,55.564,70.8708,46.0723,1.64344,123.618,-2.79245,-1,13,39.5638,1.71288,113.256,0.384812,1,13,29.7906,1.78607,91.3614,-1.76834,1,11,1
87.8722,31.8939,51.4283,51.1384,48.7664,2.15403,213,-2.82764,-1,13,36.3867,1.2677,69.7563,1.02672,1,13,32.6874,0.392059,35.2321,2.8579,-1,13,1
89.5843,37.554,50.5316,94.5831,60.1963,-0.719153,76.4451,-2.8235,-1,11,48.4605,-1.82372,154.015,-2.18392,1,11,32.3776,-0.0644381,32.4449,0.897603,1,11,1
92.0437,151.824,50.6334,70.0539,120.932,-0.58453,142.187,-2.58811,-1,13,92.2578,-0.65513,112.774,-0.199647,-1,13,73.5343,0.0981826,73.889,0.632873,1,13,1
92.1534,86.9436,34.5202,40.0239,90.0562,-0.162882,91.2535,0.622833,-1,11,71.1913,1.01355,110.998,-2.37465,1,11,36.5205,-0.0677718,36.6044,2.48422,1,11,1
96.5587,63.6986,40.9547,72.0911,36.4785,0.309636,38.2413,0.77919,-1,13,32.745,-1.8965,111.539,-0.0265269,1,13,32.3629,-1.24361,60.785,0.379034,-1,11,1
89.5068,95.0536,110.295,55.7658,60.5101,0.535588,69.3984,-2.96267,1,13,36.5539,-1.12401,62.1806,2.89955,-1,13,31.2362,0.533262,35.7839,0.267048,-1,13,1
87.8163,36.2554,32.7194,106.113,98.0983,-0.584126,115.315,0.129089,1,13,61.172,1.83027,195.626,-2.28383,-1,13,32.7024,2.15567,143.065,1.36509,1,13,1
92.792,5.37932,42.2524,86.8552,44.7081,-0.813554,60.3379,-2.50391,1,13,37.4839,0.469838,41.698,-1.43465,-1,13,32.9596,2.03143,127.819,1.78976,1,13,1
87.5575,69.4374,69.6469,86.9544,56.3485,0.823271,76.5476,2.75563,1,13,55.0581,0.666501,67.7468,-1.73165,-1,13,44.8965,2.18081,201.28,1.72636,1,13,1
86.9211,164.559,198.322,175.844,143.51,-1.11073,241.519,2.97391,1,13,90.3521,0.172925,91.7064,-2.51403,1,13,88.2779,-0.403701,95.5697,2.96997,-1,13,1
90.2401,27.0344,57.9794,81.7044,55.1443,-0.366703,58.8937,-1.95936,1,11,38.2251,-0.0952375,38.3986,0.718838,-1,11,31.2765,1.77126,94.5862,-2.33541,1,11,1
87.3173,76.1281,65.8946,67.1577,47.2649,0.0851293,47.4362,0.349931,1,11,32.1735,1.96028,116.502,0.940404,-1,11,24.7057,-0.124004,24.8962,1.91853,-1,13,1
92.2587,29.9946,66.9235,75.1536,53.2771,-0.707939,67.1947,2.05052,-1,11,42.7734,-0.423476,46.6664,-1.68846,1,11,21.104,0.772468,27.7201,-2.79224,-1,13,1
85.3678,21.8223,34.1513,58.2101,53.9403,1.21079,98.5517,-0.155731,-1,11,32.1199,1.66123,87.6183,2.99287,1,11,28.5507,0.570176,33.3188,2.36032,1,13,1
91.9925,32.5849,37.0593,66.6609,57.5811,-1.36246,119.821,0.868545,1,13,37.4084,-1.84035,120.782,-1.71444,-1,13,34.2425,-0.153846,34.6487,2.80034,1,13,1
93.734,38.8408,39.9758,63.7941,61.7172,0.0453532,61.7807,-2.08541,1,11,28.8745,1.87095,95.9852,2.42848,-1,13,23.9525,1.36208,49.8263,1.29288,-1,11,1
90.4362,58.401,32.4596,31.2712,46.4146,-1.56295,115.628,1.52149,1,11,43.6629,-1.21975,80.3757,-0.215017,1,13,43.3236,-0.318635,45.5415,-3.03598,-1,11,1
92.0901,33.8655,49.1731,80.8675,64.9851,-0.0735496,65.1609,-2.06221,-1,11,33.7929,1.29893,66.5416,-0.822952,-1,13,33.0524,-0.1601,33.4769,0.835451,1,11,1
84.4208,109.615,79.061,107.725,93.7847,-0.54001,107.795,-2.94631,1,13,41.7464,-0.099076,41.9516,-1.56529,-1,13,38.1071,-1.16193,66.8587,-2.31045,-1,13,1
87.2989,53.852,52.2594,51.1447,68.3268,-2.28377,338.749,-1.04568,1,11,33.6147,-2.04726,132.371,2.98388,-1,11,24.7445,-1.90798,85.2186,0.627583,-1,11,1
89.3728,18.6651,38.2498,63.5411,46.9632,1.81427,147.923,1.85199,1,11,41.304,2.3382,216.001,-0.882962,-1,11,29.1497,-0.457789,32.2581,-0.572751,1,13,1
90.8978,48.8899,70.5268,77.7538,54.2064,-0.771905,71.1736,-2.83291,-1,13,25.1907,0.834334,34.4793,1.43159,1,13,22.515,0.991464,34.518,3.14021,1,13,1
87.3037,38.6385,31.5676,92.7359,68.1174,0.827588,92.8065,2.08922,1,11,65.7822,1.7306,191.467,-1.0799,-1,11,28.5077,2.07473,115.286,1.82617,1,11,1
91.6464,95.783,45.4365,39.2155,85.0284,-0.327141,89.619,-2.9513,-1,11,76.8118,-0.607702,91.437,-1.66599,-1,11,47.5357,-0.319763,49.9867,1.7221,1,11,1
92.2552,127.332,146.602,76.2426,107.564,1.48848,250.412,-2.98988,-1,13,51.6311,1.31179,102.802,-0.917849,1,11,27.0087,0.095057,27.131,-2.15819,1,13,1
92.2319,64.5505,61.7173,94.4556,79.8331,0.313843,83.7972,0.389063,-1,11,36.3159,-0.314526,38.1272,-0.497948,1,13,32.7323,0.344839,34.6978,-1.8597,1,11,1
92.1359,80.5332,73.1432,67.4828,58.0622,-0.481817,64.9331,-0.387299,1,13,35.6043,-0.763536,46.4969,1.79284,1,11,22.4819,1.64434,60.3723,-0.350797,-1,13,1
89.4637,60.3381,83.6394,74.4167,68.963,1.27126,132.61,-1.29793,-1,11,39.3419,-0.0418126,39.3763,-0.888361,1,11,38.9001,1.33229,78.8424,2.90249,1,11,1
90.2043,57.5362,35.7038,75.8699,78.147,-1.26731,149.763,-0.410731,1,11,51.7077,-1.41952,113.161,2.5976,1,13,28.8397,-1.24557,54.2573,-2.91711,-1,11,1
