mll12,mll13,mll23,ptll12,ptll13,ptll23,met_et,mtw1,mtw2,mtw3,lep1_pt,lep1_eta,lep1_E,lep1_phi,lep1_ch,lep1_ID,lep2_pt,lep2_eta,lep2_E,lep2_phi,lep2_ch,lep2_ID,lep3_pt,lep3_eta,lep3_E,lep3_phi,lep3_ch,lep3_ID,weight
67.3451,61.5803,11.0179,27.6651,26.727,44.9935,16.4857,51.772,4.52828,10.6009,46.7216,-1.05581,75.2734,0.552506,1,11,25.3352,-1.35748,52.4908,-3.10487,-1,11,20.4061,-1.03706,32.399,-2.74056,-1,11,0.0729908
333.914,207.341,78.5962,27.9362,109.714,75.6115,29.0309,93.9286,57.9694,18.8012,101.937,0.92249,148.475,-1.86449,1,11,81.9883,-1.50215,193.246,1.06277,-1,13,25.5056,-1.90237,87.3691,3.04055,1,13,-0.0269775
51.678,88.3583,59.9924,68.5851,22.3859,19.0993,23.9702,50.3119,17.7595,43.6658,47.0327,0.32673,49.5656,-0.665135,1,13,31.3615,1.21044,57.2823,-1.69925,-1,13,30.9653,1.49505,72.5179,2.06511,-1,13,-0.0830155
93.2977,83.2484,27.7741,50.2911,42.1725,55.4093,63.1988,109.65,80.5978,38.9667,66.9391,-0.502056,75.5543,-0.958731,1,13,36.9562,-0.920448,53.7482,1.34696,-1,11,25.0165,-0.888285,35.5525,2.29492,-1,13,0.0823103
175.04,92.6209,55.9366,75.1017,135.382,40.0243,44.7963,145.517,0.436701,54.3327,119.548,0.804634,160.382,-0.845218,1,13,46.3189,-0.382675,49.7521,2.5208,-1,13,21.7815,-0.685348,27.1005,-1.66282,-1,13,0.0380847
89.5999,100.228,41.4588,50.2211,38.5811,48.3136,29.2867,42.2504,61.3771,43.6736,63.064,-1.29239,123.483,3.05844,1,11,32.2682,-2.1165,135.889,-0.993693,-1,11,30.6496,-2.42421,174.424,0.397387,1,11,0.0100988
171.449,161.33,89.3455,22.4868,39.3394,137.399,42.943,13.9504,110.65,108.472,92.1516,0.876007,129.829,-1.13054,1,13,73.9459,0.301478,77.3319,1.85099,-1,13,69.0546,1.37043,144.706,2.41295,1,13,0.0834316
92.8663,142.241,61.7412,72.8039,34.4685,74.6617,23.1817,71.4025,54.2675,26.5672,56.9136,0.332978,60.0981,0.63046,1,13,48.2534,1.3144,96.2932,2.24991,-1,13,34.7839,2.46768,206.614,-3.11417,1,11,0.0592272
88.4644,53.9038,67.1681,19.3788,63.6159,23.9348,11.5725,39.6,30.6259,17.6603,46.7918,0.906148,67.3533,2.72495,-1,11,42.1095,0.519626,47.9236,-0.843511,1,11,22.5893,-0.41757,24.5877,1.84514,-1,13,-0.000853448
89.909,270.138,136.639,74.7091,42.042,33.1624,24.2535,22.1125,55.8034,46.2268,62.3859,-1.77464,189.27,-2.39212,1,11,41.4328,-0.761714,54.0452,-0.816053,-1,11,33.7487,1.72428,97.648,1.43356,1,13,-0.0775311
91.2781,35.778,47.6233,16.4219,50.057,41.6438,28.7581,46.7409,31.4415,11.5188,36.4024,0.509508,41.2305,2.45914,1,11,33.602,2.08185,136.827,-1.14935,-1,11,22.7774,1.08621,37.5888,-2.66373,1,13,0.04638
150.621,88.6871,57.2003,60.3642,112.573,43.7209,19.8896,45.4444,48.1963,46.7558,99.5231,-1.27448,191.901,2.09744,1,11,39.1656,-0.010978,39.168,-1.05857,1,11,32.0555,-0.307167,33.5797,-2.89121,-1,11,0.0460942
82.3796,95.638,61.906,53.8704,43.1327,39.6096,3.10321,13.7768,21.6366,11.4851,58.4231,-0.310609,61.2641,-3.05158,1,11,37.7311,-0.755122,49.0094,-1.02644,-1,11,30.1996,-1.5638,75.292,0.88749,1,13,0.084529
123.153,96.3003,47.6533,62.8698,70.344,35.0714,71.165,150.056,30.899,49.3348,79.825,0.300665,83.4604,-1.70717,-1,13,32.8898,1.73704,96.3105,0.593508,1,13,25.722,1.4598,58.3554,2.47257,1,13,0.0107727
