mll12,mll13,mll23,ptll12,ptll13,ptll23,met_et,mtw1,mtw2,mtw3,lep1_pt,lep1_eta,lep1_E,lep1_phi,lep1_ch,lep1_ID,lep2_pt,lep2_eta,lep2_E,lep2_phi,lep2_ch,lep2_ID,lep3_pt,lep3_eta,lep3_E,lep3_phi,lep3_ch,lep3_ID,weight
94.7765,43.4667,97.9363,112.085,92.4916,63.6771,52.9124,114.829,102.55,64.6432,66.9437,-1.67149,184.365,-2.73182,1,13,49.7035,-0.249656,51.2605,-2.16419,-1,11,34.0453,-1.99806,127.846,2.67418,1,13,0.574004
65.3967,92.3727,89.0586,87.0543,52.3829,16.0943,79.6922,133.442,64.9342,79.0444,63.2808,0.505293,71.5327,-1.5579,1,13,45.151,0.320672,47.4925,-0.259135,-1,13,35.5359,1.30387,70.2721,2.55884,-1,13,0.539365
52.7165,88.9692,66.4515,124.001,73.9835,19.8582,34.3942,29.3236,10.0127,57.6647,88.6904,-0.139016,89.5488,1.19414,-1,11,44.4864,0.185561,45.2545,1.98819,1,11,24.6396,0.355475,26.213,-1.13305,-1,13,1.19494
116.004,80.3668,61.1691,112.601,88.3554,96.9627,131.059,75.8127,184.105,93.5915,84.7238,1.0792,139.04,-1.28303,1,13,76.4733,0.926449,111.708,-2.88063,-1,13,20.5494,2.34509,108.193,-2.79455,-1,11,1.03283
51.1479,49.8268,30.2766,65.0396,77.3067,43.3786,68.7879,16.3674,61.1295,24.3038,54.4539,0.00303956,54.4542,0.18109,1,11,25.7928,-0.528779,29.4837,-1.17458,-1,13,23.8163,-1.25377,45.1196,-0.160541,-1,13,0.634474
78.0493,25.4854,55.1355,74.8961,83.0556,28.7267,82.2605,145.156,82.4794,79.4333,64.2603,-1.27309,123.76,-1.26594,1,11,35.4324,-0.41945,38.5955,-2.7874,-1,13,22.5628,-1.19224,40.5904,-0.588674,1,11,1.04211
93.3204,66.3969,53.1593,12.9221,50.3188,37.4605,71.6739,34.3576,95.709,70.712,42.2222,-0.291363,44.0272,-1.246,-1,13,40.3227,0.760052,52.5411,1.58457,1,13,23.2039,1.21102,42.4028,-2.70898,-1,13,0.864103
250.298,94.3697,102.841,49.2172,121.91,89.9899,19.726,72.1253,54.2704,42.2642,128.478,0.606716,152.859,-0.703645,-1,11,79.3757,-0.750945,102.828,2.40474,1,11,23.56,1.06673,38.2849,-2.64632,1,13,1.20634
84.8022,72.4982,64.8273,31.1214,22.6471,55.0768,76.06,57.6349,67.4317,76.3444,45.6749,-0.466825,50.7429,0.029378,1,13,37.0657,0.387878,39.8893,2.42709,-1,13,23.4682,-1.39341,50.1846,-2.97636,-1,13,0.694625
57.4365,58.7275,44.3929,97.2296,68.1222,56.5142,69.919,115.893,102.865,47.7558,54.6926,0.76191,71.3504,1.33993,-1,13,42.5513,1.89106,144.191,1.37443,1,13,28.5751,1.59744,73.4777,0.0388329,-1,13,0.648929
127.699,109.512,83.6079,174.618,101.71,81.4195,55.2082,151.666,70.134,35.6971,124.78,0.481355,139.517,2.02925,-1,11,90.1442,0.249712,92.9694,0.765322,1,13,23.6293,0.805446,31.7176,-1.3089,-1,13,1.1585
147.411,102.145,84.8865,82.7263,41.2957,49.0564,57.4908,121.107,91.3467,6.18666,66.6793,0.0289514,66.7073,-3.03652,1,11,54.2301,1.76645,163.259,-1.39052,-1,13,35.142,0.8731,49.4093,0.663016,1,13,0.591745
227.956,49.1288,144.615,37.9974,100.897,26.941,44.3312,106.223,6.70432,84.2421,67.0268,-1.30729,132.938,2.95915,1,13,66.3238,0.986552,101.304,-0.760245,-1,13,40.9073,-0.728638,52.2555,2.20961,-1,11,0.68143
661.767,95.9783,149.593,118.235,320.754,191.078,67.8273,265.469,119.358,47.8899,308.221,-0.311768,323.322,-3.10894,1,13,206.736,1.23974,387.029,0.273554,-1,13,23.671,0.198605,24.1396,-2.06383,1,13,0.339742
275.096,103.064,87.0596,79.8745,134.286,117.572,35.4879,142.57,52.6606,19.904,145.906,-0.137084,147.279,2.79711,1,11,114.877,-1.02335,180.465,-0.920935,-1,11,23.3703,-0.129769,23.5676,0.634898,-1,13,1.17912
68.8525,73.2664,93.9426,75.4279,37.7137,58.4748,68.2924,107.878,105.762,51.7963,46.7846,0.62986,56.3757,2.17054,1,11,44.8965,1.57595,113.187,0.961012,-1,13,20.815,-0.764464,27.1994,-0.0639077,-1,13,1.14112
132.59,91.6555,42.2379,107.591,130.708,60.6864,88.8792,119.31,123.611,83.2457,127.102,-0.45768,140.649,2.21296,-1,13,43.6319,-0.425682,47.6451,-1.87517,1,11,20.6352,-1.57909,52.173,-2.59559,1,13,1.66924
80.1538,20.4263,90.4451,67.3082,68.8385,60.0134,41.7667,44.6032,68.7886,43.3801,40.493,-0.936015,59.565,-2.10135,1,11,36.4355,0.716976,46.2085,-1.08886,1,11,28.7069,-1.491,66.9832,-1.89381,-1,13,1.10622
292.662,353.037,77.938,62.8076,71.0459,29.0673,63.0629,131.242,56.3509,55.8738,68.2863,2.19609,310.738,0.817471,1,13,47.795,-1.03407,75.7082,-1.23131,-1,13,26.7934,-2.0223,102.994,2.4795,1,13,0.874619
16.1978,75.1125,42.7284,81.6202,45.1862,23.2869,68.9044,125.955,82.006,32.9894,57.811,-1.20603,105.204,-2.4512,-1,11,24.5666,-1.51664,58.669,-2.74803,1,13,20.8769,-2.26732,101.849,1.45845,1,13,0.531068
226.814,201.669,104.249,117.645,81.4581,50.4202,74.2026,147.528,139.039,37.4478,80.3932,-0.855827,111.676,-3.04989,-1,13,80.1074,1.22517,148.137,1.73711,1,13,29.8223,1.95383,107.321,-1.329,-1,13,0.571039
23.7418,47.3908,42.0056,53.2021,22.2902,13.3181,43.7822,62.5875,50.502,48.7747,30.6431,-1.31846,61.3662,0.00141434,-1,11,22.8137,-2.16866,101.074,0.198889,1,11,20.4273,-1.77801,62.1707,-2.32603,1,13,0.951424
89.5871,54.2514,70.0528,49.5145,85.1718,14.1588,39.3633,90.488,58.165,54.8596,58.4891,0.0625805,58.6037,0.0126778,-1,11,39.0205,0.703289,49.0751,2.16096,1,13,30.9953,1.11274,52.248,-0.64362,1,13,0.875292
150.772,16.6194,85.2374,88.2897,107.039,69.1347,54.1032,113.511,122.072,50.2162,85.8418,-1.27338,165.365,-0.763351,1,11,83.9029,-0.790247,111.493,-2.81115,-1,13,22.2861,-1.42098,48.8363,-0.411505,-1,13,1.22537
68.6661,19.9171,34.7681,70.0192,75.1934,55.5063,250.78,108.623,50.4493,30.3906,54.9206,-1.32742,110.843,-2.0034,-1,11,38.7328,-0.706525,48.8089,2.79988,-1,11,22.744,-1.4504,51.166,-2.5605,1,13,0.634204
53.6081,38.1564,60.2731,61.3901,69.5874,20.5275,71.3462,118.096,74.823,77.3915,49.0921,-0.587355,57.8063,1.74755,-1,11,31.1826,-0.945582,46.1933,0.303288,1,11,29.7255,-0.34509,31.5133,2.75897,1,13,0.543194
126.587,237.296,88.7972,128.751,69.7111,30.9201,68.3459,112.673,70.9029,72.415,81.9794,2.43274,470.475,2.44932,1,13,49.0519,0.699154,61.537,2.83554,-1,11,22.8352,-0.926661,33.3617,0.188793,1,13,1.12587
285.963,113.066,71.338,126.819,127.353,22.1827,48.3017,7.38705,66.3711,50.5025,128.635,1.74736,380.353,2.45741,-1,11,41.0467,-0.96162,61.5333,0.681706,1,13,21.381,0.331563,22.5671,-2.11169,-1,11,1.19431
130.662,136.427,48.6803,96.973,107.048,55.2598,92.2386,172.968,74.7127,43.4231,129.353,-1.70877,368.865,-0.767393,-1,11,33.0353,-1.8664,109.341,2.54661,1,13,24.1828,-0.369738,25.8546,2.0153,-1,11,1.18589
72.8171,46.5486,43.4801,45.4514,78.9278,38.9486,37.4577,49.9451,65.6053,47.7262,52.0311,1.43983,115.95,1.62299,-1,13,28.8773,0.716095,36.6032,-2.57623,1,11,28.6049,0.364309,30.5244,2.05426,1,13,0.969902
115.342,72.6549,59.2241,92.9973,74.8585,9.65528,96.0395,168.642,96.2784,47.7284,75.8477,-0.645459,92.2037,1.68476,1,11,27.6055,1.33341,56.0051,2.72097,-1,11,23.0316,0.13041,23.2277,-0.0817771,-1,11,1.06892
289.384,61.1719,184.222,69.6504,104.868,36.4147,82.5538,177.133,64.8815,62.8023,96.1461,-1.58264,243.886,-1.24911,-1,13,54.5508,1.09101,90.3674,1.10055,1,11,21.9343,-2.18783,99.0114,-2.51353,1,13,1.11681
