mll12,mll13,mll23,ptll12,ptll13,ptll23,met_et,mtw1,mtw2,mtw3,lep1_pt,lep1_eta,lep1_E,lep1_phi,lep1_ch,lep1_ID,lep2_pt,lep2_eta,lep2_E,lep2_phi,lep2_ch,lep2_ID,lep3_pt,lep3_eta,lep3_E,lep3_phi,lep3_ch,lep3_ID,weight
129.14,90.6148,44.3625,55.3621,95.1229,71.649,58.8001,128.252,69.9732,86.27,94.1745,-2.20633,432.848,-1.55479,1,13,45.8613,-2.38099,250.13,1.17251,-1,13,35.462,-1.8398,114.439,0.178119,-1,13,1
71.6704,12.6694,59.3794,18.0425,59.5819,10.6513,25.4536,2.04729,57.1212,6.29466,35.3031,-2.29647,177.215,-0.334097,1,11,33.7903,-1.55404,83.4948,2.28088,-1,11,25.0193,-2.01246,95.2654,-0.652494,1,11,1
145.075,88.3194,19.5887,24.9768,61.2571,86.6136,87.2941,156.333,71.4874,53.6255,82.7829,1.61661,216.665,2.85592,-1,11,62.4758,1.28601,121.662,-0.0831274,1,11,24.5803,1.7294,71.4629,0.141019,1,11,1
88.6421,62.7227,71.601,51.3711,18.4818,17.0872,20.5345,51.7602,43.2194,8.8176,33.0363,-0.421591,36.0161,-0.611075,1,13,29.0559,1.7537,86.428,-1.80677,-1,13,28.4463,0.289495,29.6469,1.93789,-1,13,1
102.198,80.7655,13.0058,29.36,27.3748,57.4011,13.1806,40.9553,27.4734,25.3784,34.722,-1.22603,64.2557,-0.0519571,-1,13,30.3415,0.92544,44.2886,2.16234,1,11,27.0718,0.477324,30.215,2.20364,1,13,1
93.7678,43.4721,94.7222,22.3059,72.5583,16.9487,43.3962,93.0048,18.3976,62.7477,50.6204,-0.233538,52.0072,2.67164,-1,13,30.7702,-1.46282,69.9975,-0.728475,1,13,22.7045,0.941474,33.5323,2.98484,1,11,1
140.714,80.7314,65.9184,110.51,101.568,8.19481,115.855,222.683,78.8984,48.9713,107.742,0.476968,120.232,-2.85757,-1,11,22.7169,-1.60258,58.6918,1.8728,-1,13,21.7538,0.311281,22.8165,-0.900636,1,13,1
92.3981,96.1989,18.2548,43.5209,32.8834,72.059,35.2752,72.3708,65.6312,52.9495,54.5732,1.25134,103.174,-1.37203,-1,11,40.3536,2.03429,156.927,2.67687,1,11,32.6189,2.42235,185.293,2.35827,1,13,1
275.614,152.441,197.285,57.1244,177.627,99.4511,86.5006,228.765,67.7254,86.0346,158.136,0.27226,164.034,0.138115,1,11,114.421,-0.244423,117.856,-2.72926,-1,11,21.3983,2.41809,121.045,-0.314447,-1,13,1
69.3137,66.0465,0.172152,60.8825,59.5968,67.3773,6.56378,37.4571,12.9151,12.2771,56.9161,1.20819,103.763,-0.045978,-1,13,35.3366,1.19246,63.582,1.72033,-1,11,32.0408,1.19078,57.5712,1.72193,1,13,1
87.1756,143.357,103.587,46.8372,67.777,56.5388,64.7692,110.633,79.3035,75.8818,61.3499,-0.949069,91.117,0.0622421,-1,11,37.5626,-0.884489,53.2388,2.33642,1,11,23.5257,1.71544,67.5072,1.53712,1,13,1
62.9928,55.4257,7.74226,16.5941,14.0593,50.8887,14.7424,21.6411,40.6309,32.9217,34.5171,-1.93218,121.662,-0.640582,1,11,29.8151,-1.61437,77.873,1.99971,-1,11,21.6214,-1.53696,52.5992,2.29565,1,13,1
90.6395,46.4757,78.5373,36.5705,71.8645,42.4986,77.6302,12.0951,115.861,22.7838,49.7369,0.794394,66.2732,-2.8423,-1,11,47.0524,0.514326,53.4142,-0.473738,1,11,23.0895,2.03901,90.2013,-2.4924,1,13,1
226.998,88.6572,150.001,54.0038,39.8118,87.8047,30.5738,32.0062,73.7545,72.6311,51.5013,-1.14034,88.7763,-2.87927,-1,11,45.8016,1.90512,157.306,1.4339,1,11,43.1404,-0.67585,53.3739,1.11358,1,11,1
173.467,93.4789,47.0948,130.88,179.902,47.495,3.10344,45.5343,6.1409,15.7023,168.949,-1.13127,289.089,-0.242696,-1,13,41.083,-0.474109,45.7875,-3.0475,-1,11,25.5172,-0.283824,26.5521,-1.43702,1,13,1
68.0606,89.8529,49.8548,114.077,72.3142,10.4248,54.8161,137.999,76.4896,5.02716,92.1195,-0.863676,128.667,-2.08052,-1,13,27.0069,-1.98276,99.9319,-2.78282,1,13,21.3397,-1.32713,43.0576,0.725295,1,13,1
91.4917,79.0744,44.0756,69.7682,47.2526,37.961,11.4208,55.2108,17.5147,8.4622,69.2255,0.789693,91.9559,2.5534,-1,11,29.7094,2.00813,112.652,-1.96146,1,11,22.36,1.04022,35.5884,-0.434647,-1,11,1
125.811,130.364,88.4957,59.394,48.5484,73.4382,7.54105,40.3113,36.1997,6.14497,70.1405,0.602161,83.2459,-0.632299,1,11,65.1349,0.125788,65.6509,-2.8676,1,11,29.3631,-1.25933,55.891,1.92027,-1,11,1
89.7067,106.361,51.1852,90.4313,65.8933,27.9801,41.4362,117.797,57.7732,9.79913,85.8666,2.00404,324.307,-2.18288,-1,13,31.4814,1.08396,51.8596,-0.577608,1,13,26.6443,0.914436,38.5826,1.5723,-1,13,1
117.665,107.119,27.1301,28.9603,42.5564,57.8597,3.53101,28.0245,4.42824,11.1218,62.5015,0.284311,65.0446,-2.28823,-1,11,37.0317,1.61952,97.1834,0.565869,1,11,26.196,1.91626,90.9346,1.4092,1,11,1
389.287,90.4927,107.093,26.9559,27.1545,54.8256,33.4996,47.9391,60.5907,53.1166,39.9189,-2.37625,216.706,2.76186,-1,13,30.9316,2.42159,175.576,0.360268,-1,11,23.8954,-0.438279,26.2276,0.345911,1,13,1
102.682,85.1281,55.8121,83.3587,57.6207,24.0537,44.0343,100.373,70.2497,14.3547,76.0205,-2.40375,424.002,2.03474,1,13,29.579,-0.877122,41.7058,-2.74321,-1,13,24.2746,-1.88503,81.786,-0.507881,-1,13,1
51.3171,93.5163,46.4981,100.667,53.9663,17.051,126.242,162.328,81.0495,47.6791,75.4811,2.142,325.849,-0.99935,-1,11,27.0065,1.13179,46.2305,-0.57005,1,13,22.509,1.09109,37.2905,1.89143,1,11,1
