mll12,mll13,mll23,ptll12,ptll13,ptll23,met_et,mtw1,mtw2,mtw3,lep1_pt,lep1_eta,lep1_E,lep1_phi,lep1_ch,lep1_ID,lep2_pt,lep2_eta,lep2_E,lep2_phi,lep2_ch,lep2_ID,lep3_pt,lep3_eta,lep3_E,lep3_phi,lep3_ch,lep3_ID,weight
248.38,216.558,75.5349,302.622,304.488,64.2775,212.9,532.213,94.1023,52.1834,333.142,0.490439,374.016,-1.83701,-1,11,50.5906,-0.0987807,50.8377,2.16575,1,13,37.7305,0.892966,53.8001,0.633884,-1,13,0.136453
450.724,500.359,98.5263,236.28,253.431,157.647,64.9922,271.983,99.7963,40.8786,306.924,1.72216,886.286,-2.05009,-1,11,109.109,0.255605,112.693,1.81318,-1,11,54.2908,-0.840621,74.6295,1.24729,1,13,0.116114
117.497,118.209,48.4096,26.6514,42.4393,102.03,69.7277,58.1775,119.552,116.116,66.1174,1.32254,132.876,1.02513,-1,13,54.3646,1.32273,109.274,-2.51814,1,13,48.7772,2.18857,220.339,-2.81252,1,11,1.19091
513.682,95.3155,127.971,91.7174,87.7245,52.9738,83.4294,23.6838,50.4562,35.6581,62.6583,2.09081,257.371,0.447186,-1,13,46.5686,-2.4224,264.547,1.60963,-1,11,26.899,0.136964,27.1517,0.00451279,1,11,0.110026
234.905,328.536,49.8389,314.805,322.011,64.2593,268.493,603.344,30.5946,27.0636,344.878,1.68998,966.326,1.45867,1,11,36.534,0.876511,51.4898,-1.10984,-1,11,27.7255,-0.562126,32.2225,-1.10501,1,11,0.120505
471.903,324.437,0.132829,41.6706,105.928,180.144,33.1283,91.3635,101.248,69.6115,163.69,0.403487,177.196,-2.55475,1,11,122.324,-1.79507,378.35,0.551264,-1,13,57.8192,-1.79506,178.833,0.551161,1,11,1.32808
117.48,120.101,120.175,140.356,138.079,72.6877,60.5484,170.117,93.0378,72.833,120.961,1.55552,299.295,2.88114,1,11,50.4948,2.35389,268.163,-2.03891,-1,13,24.2768,-0.24555,25.0126,-2.54498,1,13,0.111691
183.596,176.901,81.1678,466.672,350.069,164.723,297.917,317.121,42.393,58.7523,352.872,-0.289041,367.715,-1.05868,1,13,148.111,-0.387361,159.363,-0.238879,-1,13,24.8429,-1.36533,51.8261,0.660229,1,11,0.076126
64.9215,189.737,55.1643,369.747,323.117,46.5533,31.9003,207.689,65.2814,34.2147,339.12,-0.212376,346.796,0.406197,1,11,34.8208,-0.51586,39.5578,0.925945,1,13,32.3254,0.254497,33.3779,2.53682,-1,11,0.120613
70.6458,211.687,126.257,8.02656,61.2679,11.0131,91.0189,50.3815,95.3564,53.7715,34.3059,1.47109,78.623,2.14566,1,13,28.828,0.473185,32.1162,-0.80911,-1,13,27.2794,-2.43736,157.269,1.94117,-1,11,0.285748
50.0426,133.234,55.8072,119.241,79.4734,39.9632,167.076,241.057,149.281,73.5637,89.6292,-0.932085,131.465,1.63916,-1,11,33.8413,-0.247544,34.8834,1.04887,1,11,21.5766,1.13782,37.1169,-0.531324,-1,11,0.143782
211.857,265.222,108.234,202.631,169.041,62.9042,157.296,290.653,10.1731,148.918,205.787,-1.09298,341.438,-1.71403,1,11,66.6335,-0.198229,67.9469,0.0672163,1,11,51.5762,0.490943,57.9177,2.11296,-1,13,0.0703694
121.428,83.8753,33.878,50.5529,37.093,73.9008,87.699,91.0485,118.165,102.411,45.5372,0.455084,50.3345,2.56819,1,11,41.1785,2.4116,231.453,-1.81464,-1,13,33.6107,1.57922,84.9897,-1.50446,-1,11,0.377133
59.3838,25.2409,41.0861,18.4064,55.7598,22.6409,19.8957,42.9745,17.0741,25.705,36.0765,1.07372,58.9489,-1.73717,1,13,24.8372,0.661142,30.4662,1.89632,1,13,21.4914,0.343456,22.7714,-2.25709,-1,11,0.0756322
266.257,21.5016,114.849,71.9796,165.236,65.2877,137.615,80.6352,213.952,32.3144,144.284,-0.286764,150.258,0.562327,1,11,84.1659,1.02055,131.935,-2.94042,-1,13,20.9605,-0.67411,25.9061,0.593114,-1,11,0.144754
198.443,85.2199,51.3077,17.9356,89.6995,104.456,20.5519,38.2158,73.5021,20.7857,93.0414,1.08145,152.963,-3.03446,1,13,90.3187,1.90831,311.149,0.300825,-1,11,25.8541,1.76609,77.807,1.40882,-1,11,0
188.919,251.097,357.248,87.1228,128.744,78.5703,19.6726,66.5228,74.1699,36.7728,108.118,-1.36895,226.27,2.75842,-1,13,78.9471,-2.31824,404.851,0.537581,1,13,22.8483,1.9362,80.844,2.27024,1,11,0.959983
