mll12,mll13,mll23,ptll12,ptll13,ptll23,met_et,mtw1,mtw2,mtw3,lep1_pt,lep1_eta,lep1_E,lep1_phi,lep1_ch,lep1_ID,lep2_pt,lep2_eta,lep2_E,lep2_phi,lep2_ch,lep2_ID,lep3_pt,lep3_eta,lep3_E,lep3_phi,lep3_ch,lep3_ID,weight
77.8448,66.5523,77.1092,33.7332,57.5229,20.9637,87.4842,118.976,79.8506,49.7641,45.9394,-2.13776,197.501,-0.448724,1,13,38.8996,-2.14187,167.905,1.89116,-1,13,24.3851,-0.688983,30.4056,-1.74664,-1,13,1.24512
73.015,211.203,115.733,80.8598,66.6195,75.491,3.93277,27.6778,21.5038,16.8768,49.0726,2.27795,241.906,1.52298,-1,11,47.1981,1.26236,90.0715,2.67054,1,13,28.3037,-1.21766,52.0108,2.6355,1,11,1.11172
54.7826,92.5485,59.7678,88.4463,53.8779,29.8462,103.538,147.847,117.162,75.7239,53.5009,1.84138,172.911,-2.88465,1,13,36.6317,0.726312,46.7261,3.004,-1,11,28.281,0.240523,29.103,-1.06022,-1,11,0.00255751
115.797,100.529,94.509,26.6654,93.5662,30.9538,14.5144,64.1628,7.29538,33.7243,72.5854,0.184997,73.8311,0.520037,1,13,45.9493,0.329293,48.4631,-2.59996,-1,11,25.0228,2.13029,106.799,-0.144381,1,13,0.588931
276.855,100.204,92.7498,68.0904,142.169,126.231,59.368,146.453,137.938,3.28134,147.858,0.501296,166.829,-3.00321,-1,13,128.025,1.01829,200.338,0.616354,1,13,26.0627,0.535247,29.886,-1.12541,-1,11,1.1446
129.393,106.647,101.341,59.163,84.5758,35.4104,21.9279,66.1528,8.50766,56.9964,70.4641,0.614162,84.1765,0.0914704,-1,11,62.993,1.33844,128.359,-2.13792,1,11,37.8067,2.07805,153.383,1.51941,1,13,1.15378
16.7731,62.2273,58.7491,55.4685,27.3803,36.0153,65.1825,85.5262,83.3165,58.5853,30.7006,0.601077,36.4155,-0.272777,1,11,26.6652,0.315474,28.0033,-0.789898,1,13,25.6953,1.86666,85.0678,-2.41486,-1,11,0.680522
168.65,61.1055,77.896,62.7848,114.587,53.6053,22.496,6.43482,73.7443,30.4597,106.148,-0.322504,111.716,2.82148,-1,13,69.3604,-0.781902,91.6654,-0.92212,1,11,23.6914,-0.370066,25.3322,1.51241,-1,11,0
68.9108,139.997,92.3811,166.2,75.1055,58.7713,15.7969,47.7047,47.127,39.5846,94.8542,0.34722,100.63,0.155467,1,13,72.2964,1.13092,123.672,0.370808,-1,13,27.7007,2.09026,113.721,2.62853,-1,13,0.592563
231.756,84.3671,230.951,63.153,64.5615,42.8076,69.597,127.859,97.8667,14.7232,69.9709,-0.735975,89.7921,-1.81028,-1,11,53.1351,1.8569,174.284,2.37648,1,13,25.7629,-1.77352,78.0784,0.15675,1,13,1.01878
148.94,92.9237,58.8213,81.1012,42.0284,28.7162,47.2329,72.1976,58.1484,65.7037,49.3469,1.28387,95.9191,0.950411,1,13,31.7551,-1.49458,74.3355,0.959469,-1,13,25.6191,-0.439528,28.1338,3.07282,-1,11,0.180384
118.404,98.4783,86.8983,91.6434,78.7086,37.8345,123.129,205.267,123.819,29.5627,91.6316,-0.672544,113.148,-1.19591,-1,11,50.1309,0.0241728,50.1455,-3.04353,1,11,32.5501,-1.06772,52.9355,0.953232,-1,13,0.705518
