mll12,mll13,mll23,ptll12,ptll13,ptll23,met_et,mtw1,mtw2,mtw3,lep1_pt,lep1_eta,lep1_E,lep1_phi,lep1_ch,lep1_ID,lep2_pt,lep2_eta,lep2_E,lep2_phi,lep2_ch,lep2_ID,lep3_pt,lep3_eta,lep3_E,lep3_phi,lep3_ch,lep3_ID,weight
92.3605,60.5119,131.948,45.677,57.898,16.1461,12.7676,10.1512,41.8704,11.2718,43.4552,0.478199,48.5192,-0.111966,-1,11,39.3483,-0.894447,56.1661,-2.08865,1,11,23.3232,1.93383,82.3371,0.987813,-1,13,-0.357973
79.7386,77.2432,68.1827,70.261,50.1093,35.045,39.4995,89.8146,76.4542,2.44051,60.4854,-0.805689,81.2022,-0.810074,1,11,45.7908,-0.79677,61.1112,-2.52921,-1,11,21.0692,-1.94086,74.8834,1.43509,-1,13,0.996958
92.1261,61.7804,77.9022,84.3277,93.6702,35.9368,38.818,105.321,38.7978,57.2807,76.1472,-2.11916,321.504,0.135777,1,13,48.4575,-2.25872,234.421,1.84733,-1,13,21.2984,-0.829021,29.0462,-0.544251,-1,11,1.00265
70.5491,88.6569,71.9898,85.4087,70.4243,10.8774,18.2603,27.8707,17.1982,44.224,77.1825,1.07303,126.047,-2.20308,1,13,31.2926,1.52639,75.397,2.58355,-1,11,27.7931,0.186419,28.2776,-0.207014,-1,13,1.32989
90.5899,156.036,141.32,80.8613,87.9532,61.6105,14.7136,61.8296,17.3183,23.2608,74.4077,-1.27429,143.451,-1.91575,1,13,45.9319,-1.55103,113.185,2.63387,-1,13,20.1244,1.5822,51.0272,-2.84414,1,11,0.56849
109.889,91.9279,35.7577,29.4085,43.3419,71.2066,2.26625,24.607,5.89028,2.79458,67.8286,-1.49291,158.541,1.56486,1,13,45.291,-1.7093,129.218,-1.23421,-1,13,33.7927,-1.46118,76.7602,-2.14484,-1,13,1.37224
93.9846,79.9713,50.5051,48.9302,34.3315,58.7431,6.01432,13.7724,22.2317,24.8895,55.4544,-1.51983,132.819,-1.02248,-1,13,49.3225,-1.21922,90.7536,1.15385,1,13,26.3132,-0.75822,34.2463,2.59886,1,11,0.59009
92.5081,74.856,123.636,82.0032,80.0379,14.3634,33.737,71.9929,79.0336,15.3972,62.0918,-0.467219,68.9931,2.63636,1,11,46.4417,0.585611,54.6352,1.18938,-1,11,40.615,-1.21104,74.221,-2.25566,-1,13,1.48244
93.5702,144.527,53.2006,227.818,179.408,55.304,48.3433,191.402,69.3648,9.97852,200.095,-0.931021,293.264,-1.10877,-1,13,43.5167,-0.545575,50.1555,-2.07006,1,13,29.2363,-1.2172,53.7037,2.76449,1,13,1.16885
92.8466,52.1952,79.234,8.34481,51.3112,42.965,9.66517,12.8665,35.1915,12.4051,44.1933,-0.890575,62.9081,2.74023,1,11,36.4124,0.218978,37.2889,-0.476547,-1,11,22.883,-1.78186,69.8982,-2.04944,1,11,1.01156
